order_id,customer_id,order_created_at,order_status,shipping_country,shipping_city,sales_channel,discount_code,shipping_fee
ORD0002323,CUST00374,2025-04-29 12:24:53,completed,AT,Graz,mobile_app,,4.99
ORD0002324,CUST00544,2026-04-28 18:26:48,completed,CH,Basel,web,,4.99
ORD0002325,CUST00426,2026-04-08 22:02:42,completed,DE,Cologne,web,SUMMER15,4.99
ORD0002326,CUST00019,2025-11-24 09:23:23,returned,DE,Munich,web,,4.99
ORD0002327,CUST00563,2025-07-25 15:22:21,completed,DE,Bremen,mobile_app,,5.99
ORD0002328,CUST00221,2026-06-29 07:43:28,completed,DE,Berlin,mobile_app,,5.99
ORD0002329,CUST00596,2025-03-14 15:53:55,completed,CH,Basel,web,SUMMER15,5.99
ORD0002330,CUST00476,2026-04-05 20:43:56,completed,DE,Leipzig,mobile_app,,2.99
ORD0002331,CUST00431,2025-05-13 16:36:04,completed,DE,Leipzig,mobile_app,,5.99
ORD0002332,CUST00076,2025-12-09 18:27:39,completed,DE,Leipzig,web,,0.0
ORD0002333,CUST00316,2025-03-16 07:09:13,returned,DE,Stuttgart,web,,5.99
ORD0002334,CUST00308,2026-02-24 20:57:16,completed,NL,Amsterdam,web,VIP5,0.0
ORD0002335,CUST00029,2026-06-21 13:52:14,completed,DE,Munich,mobile_app,VIP5,0.0
ORD0002336,CUST00298,2025-07-23 13:35:43,completed,DE,Frankfurt,mobile_app,,5.99
ORD0002337,CUST00250,2026-01-26 07:52:46,completed,DE,Leipzig,web,,5.99
ORD0002338,CUST00150,2025-10-22 15:55:53,completed,DE,Stuttgart,mobile_app,,4.99
ORD0002339,CUST00500,2026-03-06 14:46:32,completed,AT,Vienna,web,BLACKWEEK,4.99
ORD0002340,CUST00510,2025-11-30 19:58:39,completed,DE,Hamburg,web,,4.99
ORD0002341,CUST00077,2026-03-17 08:09:01,completed,AT,Vienna,mobile_app,,4.99
ORD0002342,CUST00185,2026-02-21 20:23:28,completed,DE,Munich,web,,0.0
ORD0002343,CUST00406,2025-08-30 21:53:14,returned,CH,Basel,web,SUMMER15,0.0
ORD0002344,CUST00462,2025-06-15 18:26:01,completed,DE,Hannover,marketplace,,2.99
ORD0002345,CUST00046,2025-11-18 09:53:56,completed,DE,Hamburg,marketplace,,0.0
ORD0002346,CUST00268,2025-12-17 07:00:26,completed,CH,Zurich,mobile_app,,5.99
ORD0002347,CUST00556,2026-06-10 08:53:17,completed,AT,Vienna,mobile_app,,0.0
ORD0002348,CUST00417,2026-06-07 08:53:09,completed,DE,Düsseldorf,mobile_app,SUMMER15,2.99
ORD0002349,CUST00051,2025-11-20 17:16:58,completed,DE,Bremen,web,,4.99
ORD0002350,CUST00059,2025-10-10 19:37:56,completed,DE,Frankfurt,mobile_app,WELCOME10,5.99
ORD0002351,CUST00100,2025-12-26 19:03:23,returned,DE,Leipzig,mobile_app,VIP5,0.0
ORD0002352,CUST00334,2026-03-14 08:16:17,completed,AT,Graz,marketplace,BLACKWEEK,0.0
ORD0002353,CUST00506,2026-03-26 07:33:34,completed,NL,Amsterdam,web,SUMMER15,4.99
ORD0002354,CUST00301,2026-06-09 11:16:04,completed,DE,Bremen,mobile_app,,0.0
ORD0002355,CUST00479,2026-02-14 19:26:47,completed,DE,Leipzig,web,,0.0
ORD0002356,CUST00114,2026-04-23 07:00:57,completed,DE,Bremen,web,,5.99
ORD0002357,CUST00495,2025-12-11 22:51:02,completed,DE,Leipzig,web,,5.99
ORD0002358,CUST00155,2025-12-11 10:23:10,completed,DE,Hannover,mobile_app,WELCOME10,2.99
ORD0002359,CUST00591,2025-03-08 10:10:43,completed,DE,Cologne,mobile_app,,4.99
ORD0002360,CUST00351,2025-06-06 19:51:08,completed,DE,Frankfurt,mobile_app,,2.99
ORD0002361,CUST00408,2026-03-06 14:29:03,completed,CH,Zurich,mobile_app,BLACKWEEK,4.99
ORD0002362,CUST00198,2025-09-12 19:54:03,completed,DE,Düsseldorf,mobile_app,,4.99
ORD0002363,CUST00021,2025-12-06 19:39:17,completed,AT,Vienna,marketplace,,5.99
ORD0002364,CUST00053,2025-11-04 07:27:24,completed,DE,Hannover,marketplace,,4.99
ORD0002365,CUST00509,2025-12-13 08:24:17,completed,DE,Berlin,mobile_app,,2.99
ORD0002366,CUST00323,2025-03-05 14:03:16,completed,AT,Vienna,web,,2.99
ORD0002367,CUST00049,2025-04-24 17:58:40,completed,DE,Leipzig,web,BLACKWEEK,0.0
ORD0002368,CUST00003,2025-05-29 21:10:22,completed,DE,Berlin,mobile_app,,2.99
ORD0002369,CUST00214,2025-01-25 10:56:33,completed,CH,Basel,web,,0.0
ORD0002370,CUST00505,2026-03-04 15:40:59,completed,DE,Stuttgart,web,WELCOME10,4.99
ORD0002371,CUST00485,2025-06-30 20:44:39,completed,CH,Basel,mobile_app,,5.99
ORD0002372,CUST00209,2025-05-20 08:24:03,completed,DE,Düsseldorf,web,,2.99
ORD0002373,CUST00305,2025-06-23 09:08:41,completed,AT,Graz,mobile_app,,0.0
ORD0002374,CUST00200,2025-06-25 09:42:19,cancelled,DE,Berlin,mobile_app,,4.99
ORD0002375,CUST00111,2025-09-30 21:39:35,completed,CH,Zurich,web,SUMMER15,5.99
ORD0002376,CUST00538,2026-04-15 14:06:42,completed,DE,Frankfurt,web,WELCOME10,0.0
ORD0002377,CUST00446,2025-07-18 19:27:32,completed,DE,Hamburg,mobile_app,SUMMER15,0.0
ORD0002378,CUST00437,2026-03-13 13:26:32,completed,DE,Stuttgart,web,VIP5,2.99
ORD0002379,CUST00031,2026-05-02 09:38:51,returned,DE,Düsseldorf,web,,2.99
ORD0002380,CUST00424,2025-12-27 13:25:29,completed,DE,Hannover,mobile_app,,2.99
ORD0002381,CUST00164,2025-12-09 22:37:03,completed,DE,Bremen,web,,2.99
ORD0002382,CUST00138,2025-11-29 12:40:18,completed,DE,Frankfurt,web,VIP5,5.99
ORD0002383,CUST00560,2025-07-29 18:56:46,completed,DE,Düsseldorf,web,,5.99
ORD0002384,CUST00397,2026-05-27 08:11:06,completed,CH,Zurich,web,,0.0
ORD0002385,CUST00025,2026-02-19 22:46:35,completed,DE,Munich,web,,2.99
ORD0002386,CUST00101,2025-11-21 14:40:46,completed,DE,Berlin,web,,0.0
ORD0002387,CUST00490,2025-12-12 20:27:08,completed,DE,Hannover,marketplace,SUMMER15,4.99
ORD0002388,CUST00341,2026-05-19 21:28:18,completed,DE,Leipzig,mobile_app,,5.99
ORD0002389,CUST00154,2025-09-10 15:21:35,completed,AT,Vienna,mobile_app,,5.99
ORD0002390,CUST00102,2025-02-27 17:49:16,completed,DE,Frankfurt,marketplace,,2.99
ORD0002391,CUST00208,2026-06-25 19:08:09,completed,DE,Düsseldorf,web,,4.99
ORD0002392,CUST00412,2025-04-04 18:31:17,completed,DE,Hannover,web,,0.0
ORD0002393,CUST00005,2025-11-18 19:02:03,completed,CH,Zurich,web,SUMMER15,2.99
ORD0002394,CUST00038,2025-12-09 09:00:03,completed,DE,Hamburg,mobile_app,,5.99
ORD0002395,CUST00276,2025-04-11 19:08:41,completed,NL,Amsterdam,mobile_app,WELCOME10,5.99
ORD0002396,CUST00564,2025-05-06 21:43:59,completed,DE,Hamburg,marketplace,,0.0
ORD0002397,CUST00109,2026-03-30 08:47:28,completed,DE,Leipzig,web,WELCOME10,5.99
ORD0002398,CUST00367,2025-07-22 08:01:26,completed,CH,Basel,marketplace,VIP5,2.99
ORD0002399,CUST00512,2025-08-28 22:43:54,completed,DE,Leipzig,web,VIP5,0.0
ORD0002400,CUST00352,2025-12-21 18:38:40,cancelled,CH,Zurich,mobile_app,BLACKWEEK,5.99
ORD0002401,CUST00051,2025-11-15 10:25:59,returned,DE,Bremen,mobile_app,,2.99
ORD0002402,CUST00149,2025-08-11 16:22:43,completed,AT,Vienna,marketplace,VIP5,5.99
ORD0002403,CUST00403,2025-12-11 15:58:39,completed,DE,Cologne,web,,2.99
ORD0002404,CUST00573,2025-02-15 16:18:11,completed,DE,Düsseldorf,web,,2.99
ORD0002405,CUST00358,2025-05-04 22:49:03,returned,AT,Vienna,mobile_app,,2.99
ORD0002406,CUST00542,2025-12-29 15:14:16,completed,DE,Munich,web,BLACKWEEK,4.99
ORD0002407,CUST00058,2025-06-23 21:44:01,completed,AT,Graz,mobile_app,,0.0
ORD0002408,CUST00461,2026-02-03 15:54:20,completed,DE,Leipzig,mobile_app,,5.99
ORD0002409,CUST00269,2025-11-17 22:35:32,completed,CH,Zurich,web,,5.99
ORD0002410,CUST00134,2025-02-02 19:42:13,completed,CH,Zurich,web,,5.99
ORD0002411,CUST00538,2026-06-13 08:16:47,completed,DE,Frankfurt,marketplace,,5.99
ORD0002412,CUST00200,2026-01-22 19:36:51,completed,DE,Berlin,web,,4.99
ORD0002413,CUST00151,2025-12-10 07:06:26,completed,AT,Vienna,mobile_app,,4.99
ORD0002414,CUST00370,2026-06-27 17:47:14,completed,DE,Leipzig,mobile_app,,2.99
ORD0002415,CUST00066,2025-09-03 20:47:06,completed,CH,Basel,web,,5.99
ORD0002416,CUST00316,2025-06-03 18:56:52,completed,DE,Stuttgart,web,,5.99
ORD0002417,CUST00432,2025-12-12 13:06:39,completed,DE,Frankfurt,mobile_app,BLACKWEEK,4.99
ORD0002418,CUST00395,2026-05-31 12:11:25,cancelled,DE,Cologne,web,,5.99
ORD0002419,CUST00100,2025-11-01 16:55:41,completed,DE,Leipzig,mobile_app,SUMMER15,4.99
ORD0002420,CUST00181,2026-03-24 15:42:12,completed,NL,Amsterdam,marketplace,VIP5,0.0
ORD0002421,CUST00424,2026-05-02 17:00:41,completed,DE,Hannover,mobile_app,,4.99
ORD0002422,CUST00545,2025-02-14 20:28:08,returned,DE,Munich,web,,5.99
ORD0002423,CUST00413,2026-05-25 21:43:24,completed,DE,Düsseldorf,web,WELCOME10,0.0
ORD0002424,CUST00381,2025-01-04 17:29:24,completed,CH,Basel,mobile_app,,5.99
ORD0002425,CUST00346,2025-08-18 07:27:33,completed,DE,Cologne,mobile_app,SUMMER15,0.0
ORD0002426,CUST00191,2026-05-17 10:19:44,completed,DE,Berlin,mobile_app,BLACKWEEK,0.0
ORD0002427,CUST00557,2026-05-11 07:31:45,completed,AT,Graz,web,,5.99
ORD0002428,CUST00340,2026-04-29 08:17:07,completed,DE,Stuttgart,web,,5.99
ORD0002429,CUST00397,2025-10-31 08:35:29,completed,CH,Zurich,mobile_app,SUMMER15,5.99
ORD0002430,CUST00555,2025-12-04 16:45:30,completed,DE,Hannover,web,,2.99
ORD0002431,CUST00182,2025-12-15 21:16:58,completed,DE,Leipzig,mobile_app,,2.99
ORD0002432,CUST00364,2025-07-25 07:07:51,returned,CH,Basel,mobile_app,,2.99
ORD0002433,CUST00548,2025-11-11 12:18:48,completed,AT,Graz,mobile_app,BLACKWEEK,4.99
ORD0002434,CUST00222,2025-05-31 10:23:58,completed,CH,Basel,web,,2.99
ORD0002435,CUST00451,2025-11-18 08:19:27,completed,DE,Munich,web,,4.99
ORD0002436,CUST00262,2026-01-15 11:31:35,completed,DE,Hannover,mobile_app,VIP5,0.0
ORD0002437,CUST00083,2026-06-14 20:57:40,completed,DE,Hamburg,web,,5.99
ORD0002438,CUST00031,2025-11-12 17:47:33,completed,DE,Düsseldorf,web,,4.99
ORD0002439,CUST00292,2025-08-30 07:02:14,completed,NL,Amsterdam,mobile_app,,0.0
ORD0002440,CUST00312,2025-05-21 21:26:16,completed,DE,Bremen,mobile_app,,0.0
ORD0002441,CUST00218,2026-05-05 15:59:39,completed,DE,Bremen,mobile_app,,2.99
ORD0002442,CUST00370,2025-11-30 18:16:12,completed,DE,Leipzig,web,,4.99
ORD0002443,CUST00416,2026-02-03 15:49:06,completed,DE,Frankfurt,web,BLACKWEEK,4.99
ORD0002444,CUST00015,2026-06-04 13:39:31,completed,DE,Cologne,web,,5.99
ORD0002445,CUST00149,2025-08-06 10:47:13,completed,AT,Vienna,mobile_app,SUMMER15,5.99
ORD0002446,CUST00020,2025-06-19 07:26:45,completed,DE,Bremen,mobile_app,WELCOME10,4.99
ORD0002447,CUST00488,2026-01-19 12:33:24,completed,DE,Munich,mobile_app,,4.99
ORD0002448,CUST00519,2026-01-26 21:46:13,completed,DE,Leipzig,web,,0.0
ORD0002449,CUST00139,2025-11-13 21:47:01,returned,DE,Berlin,mobile_app,SUMMER15,2.99
ORD0002450,CUST00500,2026-02-15 09:15:28,returned,AT,Vienna,web,,5.99
ORD0002451,CUST00229,2025-05-20 19:51:52,completed,CH,Zurich,mobile_app,SUMMER15,4.99
ORD0002452,CUST00157,2025-11-11 07:34:56,completed,DE,Bremen,mobile_app,WELCOME10,4.99
ORD0002453,CUST00386,2025-12-14 08:58:46,completed,DE,Leipzig,web,,2.99
ORD0002454,CUST00073,2025-11-10 19:09:37,completed,AT,Graz,mobile_app,,5.99
ORD0002455,CUST00369,2026-02-05 19:38:21,completed,AT,Graz,web,BLACKWEEK,5.99
ORD0002456,CUST00561,2025-05-13 07:43:35,cancelled,CH,Zurich,web,WELCOME10,5.99
ORD0002457,CUST00410,2025-11-14 07:15:49,returned,AT,Graz,web,,0.0
ORD0002458,CUST00178,2025-11-13 20:54:50,completed,DE,Cologne,mobile_app,VIP5,5.99
ORD0002459,CUST00078,2026-06-07 08:51:19,completed,DE,Cologne,web,,4.99
ORD0002460,CUST00125,2025-12-06 08:04:51,completed,AT,Graz,web,,5.99
ORD0002461,CUST00452,2025-05-26 16:24:00,completed,CH,Zurich,web,,2.99
ORD0002462,CUST00144,2025-11-16 22:54:20,completed,AT,Graz,web,BLACKWEEK,0.0
ORD0002463,CUST00406,2025-05-06 09:35:56,completed,CH,Basel,web,,0.0
ORD0002464,CUST00460,2025-12-13 08:11:01,completed,AT,Graz,web,SUMMER15,0.0
ORD0002465,CUST00242,2025-10-03 19:02:59,completed,DE,Hannover,web,BLACKWEEK,2.99
ORD0002466,CUST00360,2026-03-13 14:15:13,completed,DE,Hannover,mobile_app,VIP5,0.0
ORD0002467,CUST00387,2026-04-27 10:31:15,completed,NL,Amsterdam,mobile_app,,4.99
ORD0002468,CUST00096,2025-11-20 13:21:36,completed,CH,Basel,web,,5.99
ORD0002469,CUST00104,2025-11-18 17:55:32,completed,DE,Stuttgart,mobile_app,,0.0
ORD0002470,CUST00441,2025-02-27 14:41:07,completed,DE,Frankfurt,mobile_app,,4.99
ORD0002471,CUST00370,2026-06-24 16:24:55,completed,DE,Leipzig,web,,2.99
ORD0002472,CUST00017,2025-12-18 10:54:31,completed,AT,Graz,web,,0.0
ORD0002473,CUST00528,2026-02-09 16:12:46,completed,CH,Zurich,web,,5.99
ORD0002474,CUST00498,2026-06-18 09:56:01,completed,AT,Graz,web,SUMMER15,5.99
ORD0002475,CUST00481,2025-12-16 10:43:58,completed,DE,Hannover,web,BLACKWEEK,5.99
ORD0002476,CUST00053,2025-01-27 08:09:40,completed,DE,Hannover,mobile_app,VIP5,0.0
ORD0002477,CUST00460,2026-05-25 11:37:16,completed,AT,Graz,mobile_app,,0.0
ORD0002478,CUST00271,2025-03-11 20:42:19,completed,DE,Frankfurt,web,SUMMER15,2.99
ORD0002479,CUST00344,2025-11-11 17:58:58,completed,AT,Graz,mobile_app,,0.0
ORD0002480,CUST00099,2025-09-24 19:15:28,completed,AT,Vienna,web,WELCOME10,4.99
ORD0002481,CUST00416,2025-06-27 10:01:48,cancelled,DE,Frankfurt,web,SUMMER15,2.99
ORD0002482,CUST00419,2025-09-30 22:24:16,completed,DE,Munich,web,,4.99
ORD0002483,CUST00314,2026-02-18 14:50:53,returned,DE,Munich,mobile_app,,2.99
ORD0002484,CUST00145,2025-05-22 07:15:11,cancelled,CH,Zurich,mobile_app,,5.99
ORD0002485,CUST00044,2025-06-12 17:12:00,returned,DE,Frankfurt,web,,5.99
ORD0002486,CUST00476,2026-03-14 19:37:09,completed,DE,Leipzig,mobile_app,,0.0
ORD0002487,CUST00285,2026-05-25 07:54:27,completed,CH,Zurich,web,BLACKWEEK,0.0
ORD0002488,CUST00382,2026-05-31 20:31:27,completed,DE,Stuttgart,mobile_app,,5.99
ORD0002489,CUST00234,2025-07-02 22:48:02,completed,DE,Frankfurt,marketplace,,0.0
ORD0002490,CUST00272,2026-06-20 09:43:14,completed,CH,Basel,web,BLACKWEEK,0.0
ORD0002491,CUST00442,2025-12-20 08:59:22,completed,DE,Stuttgart,web,,0.0
ORD0002492,CUST00257,2025-10-23 13:29:15,completed,NL,Amsterdam,web,,0.0
ORD0002493,CUST00262,2025-06-02 21:34:30,cancelled,DE,Hannover,web,WELCOME10,2.99
ORD0002494,CUST00199,2025-10-18 09:41:06,completed,DE,Hamburg,web,,4.99
ORD0002495,CUST00275,2026-05-08 14:35:12,completed,CH,Basel,web,,4.99
ORD0002496,CUST00271,2025-03-02 09:32:43,completed,DE,Frankfurt,marketplace,,2.99
ORD0002497,CUST00445,2026-04-14 13:05:16,completed,DE,Hannover,web,,0.0
ORD0002498,CUST00115,2026-03-15 09:25:18,completed,DE,Düsseldorf,mobile_app,,4.99
ORD0002499,CUST00487,2025-04-11 11:56:44,completed,CH,Zurich,mobile_app,SUMMER15,5.99
ORD0002500,CUST00516,2026-02-08 14:02:59,completed,DE,Hannover,web,,2.99
ORD0002501,CUST00534,2026-05-26 21:25:00,completed,DE,Frankfurt,marketplace,,5.99
ORD0002502,CUST00091,2026-02-24 20:30:34,completed,CH,Zurich,mobile_app,,2.99
ORD0002503,CUST00189,2026-03-31 21:41:33,completed,DE,Berlin,web,,5.99
ORD0002504,CUST00179,2026-03-11 08:28:10,completed,DE,Leipzig,mobile_app,,5.99
ORD0002505,CUST00399,2025-11-04 22:35:01,completed,DE,Bremen,web,,4.99
ORD0002506,CUST00262,2025-12-26 16:28:06,returned,DE,Hannover,mobile_app,,2.99
ORD0002507,CUST00492,2025-12-24 14:51:51,completed,DE,Frankfurt,web,,5.99
ORD0002508,CUST00597,2025-07-15 08:27:23,completed,AT,Graz,web,,4.99
ORD0002509,CUST00381,2025-07-18 20:49:05,cancelled,CH,Basel,web,,4.99
ORD0002510,CUST00424,2026-06-16 09:34:43,cancelled,DE,Hannover,web,,2.99
ORD0002511,CUST00400,2025-06-10 22:40:03,completed,AT,Vienna,web,SUMMER15,5.99
ORD0002512,CUST00004,2026-05-26 14:28:46,completed,AT,Graz,web,,2.99
ORD0002513,CUST00525,2026-04-19 19:20:20,completed,NL,Amsterdam,mobile_app,,0.0
ORD0002514,CUST00515,2025-01-09 13:39:50,completed,DE,Munich,mobile_app,,0.0
ORD0002515,CUST00044,2025-08-13 09:56:25,completed,DE,Frankfurt,web,,4.99
ORD0002516,CUST00004,2025-11-25 17:25:03,completed,AT,Graz,web,VIP5,4.99
ORD0002517,CUST00389,2026-04-01 10:26:56,returned,CH,Basel,web,,0.0
ORD0002518,CUST00384,2025-05-29 19:38:29,completed,DE,Düsseldorf,web,,0.0
ORD0002519,CUST00337,2026-05-07 21:21:54,completed,DE,Stuttgart,web,,4.99
ORD0002520,CUST00318,2025-12-11 20:37:25,completed,DE,Munich,mobile_app,,0.0
ORD0002521,CUST00342,2025-08-21 10:08:51,completed,DE,Düsseldorf,mobile_app,BLACKWEEK,0.0
ORD0002522,CUST00072,2025-08-13 12:05:50,completed,DE,Munich,web,,4.99
ORD0002523,CUST00135,2026-05-01 14:03:24,completed,DE,Frankfurt,mobile_app,,5.99
ORD0002524,CUST00132,2026-02-07 11:17:55,completed,DE,Munich,web,,5.99
ORD0002525,CUST00031,2026-06-22 16:21:16,completed,DE,Düsseldorf,mobile_app,,2.99
ORD0002526,CUST00286,2026-01-07 10:15:43,completed,CH,Basel,web,,5.99
ORD0002527,CUST00491,2025-12-20 20:14:36,cancelled,AT,Graz,mobile_app,,4.99
ORD0002528,CUST00299,2025-11-19 15:29:17,completed,DE,Hannover,web,,0.0
ORD0002529,CUST00259,2025-03-17 21:52:41,completed,CH,Basel,web,,5.99
ORD0002530,CUST00008,2025-05-02 14:28:34,completed,DE,Berlin,web,,0.0
ORD0002531,CUST00221,2025-04-19 12:20:25,returned,DE,Berlin,marketplace,SUMMER15,5.99
ORD0002532,CUST00414,2026-05-01 14:50:14,completed,DE,Stuttgart,web,,5.99
ORD0002533,CUST00529,2025-05-06 20:19:01,completed,DE,Bremen,mobile_app,,5.99
ORD0002534,CUST00255,2025-07-06 15:36:41,completed,CH,Zurich,mobile_app,,0.0
ORD0002535,CUST00544,2026-04-29 14:57:16,cancelled,CH,Basel,marketplace,,2.99
ORD0002536,CUST00041,2025-10-22 08:59:05,completed,DE,Hamburg,mobile_app,,2.99
ORD0002537,CUST00468,2025-11-21 17:32:44,completed,DE,Berlin,web,,2.99
ORD0002538,CUST00565,2025-11-06 15:16:50,completed,DE,Düsseldorf,web,VIP5,5.99
ORD0002539,CUST00548,2025-03-18 16:04:40,completed,AT,Graz,mobile_app,BLACKWEEK,5.99
ORD0002540,CUST00440,2026-05-18 09:08:52,completed,DE,Berlin,mobile_app,,0.0
ORD0002541,CUST00078,2025-07-26 12:45:32,cancelled,DE,Cologne,mobile_app,BLACKWEEK,0.0
ORD0002542,CUST00433,2026-04-22 07:31:44,returned,DE,Munich,web,SUMMER15,0.0
ORD0002543,CUST00384,2026-05-08 11:42:16,completed,DE,Düsseldorf,web,,4.99
ORD0002544,CUST00442,2025-12-11 10:06:39,returned,DE,Stuttgart,web,WELCOME10,4.99
ORD0002545,CUST00257,2025-09-28 15:57:53,completed,NL,Amsterdam,web,,0.0
ORD0002546,CUST00589,2026-03-12 18:59:59,completed,DE,Munich,web,,5.99
ORD0002547,CUST00339,2025-12-28 18:49:45,completed,AT,Graz,mobile_app,BLACKWEEK,4.99
ORD0002548,CUST00354,2025-11-26 21:34:44,completed,NL,Amsterdam,mobile_app,,2.99
ORD0002549,CUST00543,2025-10-29 07:43:54,completed,DE,Cologne,mobile_app,,5.99
ORD0002550,CUST00536,2025-12-27 16:25:48,completed,DE,Munich,mobile_app,SUMMER15,0.0
ORD0002551,CUST00004,2026-03-18 13:58:10,completed,AT,Graz,web,,5.99
ORD0002552,CUST00130,2025-11-22 08:16:25,completed,DE,Düsseldorf,marketplace,BLACKWEEK,0.0
ORD0002553,CUST00507,2026-05-29 13:39:10,completed,DE,Hamburg,web,,4.99
ORD0002554,CUST00408,2025-03-12 22:58:11,completed,CH,Zurich,mobile_app,WELCOME10,0.0
ORD0002555,CUST00496,2025-10-17 09:01:31,completed,AT,Graz,web,,2.99
ORD0002556,CUST00198,2025-12-14 07:41:00,completed,DE,Düsseldorf,mobile_app,,5.99
ORD0002557,CUST00303,2025-12-02 09:51:47,completed,DE,Stuttgart,web,WELCOME10,5.99
ORD0002558,CUST00288,2026-04-25 22:07:02,completed,DE,Hamburg,web,,5.99
ORD0002559,CUST00471,2025-11-04 12:51:38,completed,CH,Basel,mobile_app,,4.99
ORD0002560,CUST00553,2026-02-16 18:29:48,completed,AT,Graz,mobile_app,BLACKWEEK,0.0
ORD0002561,CUST00287,2026-01-28 22:59:38,returned,AT,Vienna,mobile_app,SUMMER15,0.0
ORD0002562,CUST00323,2025-12-16 12:13:49,completed,AT,Vienna,mobile_app,,0.0
ORD0002563,CUST00475,2025-12-21 08:00:01,completed,DE,Bremen,web,,5.99
ORD0002564,CUST00092,2026-04-12 20:13:33,completed,AT,Graz,mobile_app,,0.0
ORD0002565,CUST00092,2026-04-13 22:51:11,returned,AT,Graz,mobile_app,,2.99
ORD0002566,CUST00014,2026-04-27 20:56:44,completed,DE,Cologne,web,WELCOME10,2.99
ORD0002567,CUST00476,2026-06-22 22:08:05,completed,DE,Leipzig,web,,5.99
ORD0002568,CUST00465,2026-06-23 20:57:27,returned,DE,Hannover,web,,4.99
ORD0002569,CUST00104,2026-06-26 16:30:56,completed,DE,Stuttgart,mobile_app,,4.99
ORD0002570,CUST00389,2025-06-03 22:45:30,completed,CH,Basel,mobile_app,,2.99
ORD0002571,CUST00256,2026-03-09 22:47:53,completed,DE,Frankfurt,web,,4.99
ORD0002572,CUST00100,2025-09-14 19:46:42,completed,DE,Leipzig,web,,2.99
ORD0002573,CUST00371,2025-11-06 18:43:43,completed,DE,Bremen,mobile_app,,2.99
ORD0002574,CUST00522,2025-10-27 09:20:46,completed,DE,Cologne,mobile_app,,5.99
ORD0002575,CUST00418,2025-08-03 14:20:27,completed,DE,Düsseldorf,mobile_app,,5.99
ORD0002576,CUST00298,2025-04-10 14:01:39,completed,DE,Frankfurt,mobile_app,,5.99
ORD0002577,CUST00177,2025-12-17 17:06:26,completed,DE,Leipzig,web,,0.0
ORD0002578,CUST00099,2026-05-31 11:42:49,returned,AT,Vienna,web,,5.99
ORD0002579,CUST00268,2026-06-20 21:27:21,completed,CH,Zurich,mobile_app,,2.99
ORD0002580,CUST00380,2025-12-01 09:29:06,completed,DE,Hannover,web,,2.99
ORD0002581,CUST00363,2025-09-01 21:16:43,completed,NL,Amsterdam,web,,0.0
ORD0002582,CUST00241,2025-10-27 13:22:38,completed,AT,Graz,mobile_app,,2.99
ORD0002583,CUST00550,2026-06-11 10:24:55,completed,NL,Amsterdam,mobile_app,BLACKWEEK,2.99
ORD0002584,CUST00102,2025-11-17 10:41:49,completed,DE,Frankfurt,web,,0.0
ORD0002585,CUST00241,2025-06-01 17:33:16,completed,AT,Graz,web,,0.0
ORD0002586,CUST00200,2026-02-03 07:53:37,completed,DE,Berlin,web,,5.99
ORD0002587,CUST00100,2025-02-28 19:20:35,completed,DE,Leipzig,mobile_app,,0.0
ORD0002588,CUST00244,2025-11-11 19:20:26,completed,CH,Zurich,web,,5.99
ORD0002589,CUST00565,2025-04-29 07:00:44,completed,DE,Düsseldorf,web,,0.0
ORD0002590,CUST00053,2026-02-07 13:00:29,completed,DE,Hannover,web,BLACKWEEK,0.0
ORD0002591,CUST00070,2025-09-13 08:28:00,completed,DE,Stuttgart,web,,2.99
ORD0002592,CUST00551,2025-12-25 14:19:37,completed,DE,Stuttgart,mobile_app,,5.99
ORD0002593,CUST00517,2025-09-18 18:29:54,returned,AT,Graz,mobile_app,,2.99
ORD0002594,CUST00500,2025-08-29 18:13:01,completed,AT,Vienna,web,,2.99
ORD0002595,CUST00439,2026-06-04 21:36:20,completed,DE,Stuttgart,web,,2.99
ORD0002596,CUST00073,2025-07-28 10:30:40,completed,AT,Graz,web,,4.99
ORD0002597,CUST00530,2025-10-20 19:22:47,completed,DE,Frankfurt,web,VIP5,0.0
ORD0002598,CUST00022,2026-02-09 09:36:57,completed,CH,Zurich,mobile_app,VIP5,2.99
ORD0002599,CUST00014,2025-10-22 07:06:21,completed,DE,Cologne,web,,0.0
ORD0002600,CUST00586,2026-06-19 08:25:57,completed,NL,Amsterdam,web,,2.99
ORD0002601,CUST00164,2025-11-14 16:34:30,completed,DE,Bremen,marketplace,,5.99
ORD0002602,CUST00472,2026-04-22 16:40:49,completed,DE,Hannover,mobile_app,SUMMER15,0.0
ORD0002603,CUST00489,2025-08-26 18:29:15,completed,DE,Leipzig,mobile_app,VIP5,5.99
ORD0002604,CUST00394,2025-10-16 18:01:46,returned,DE,Hamburg,marketplace,,5.99
ORD0002605,CUST00361,2025-11-22 15:25:41,completed,DE,Düsseldorf,web,,2.99
ORD0002606,CUST00319,2025-01-14 18:02:21,completed,DE,Leipzig,web,,5.99
ORD0002607,CUST00404,2026-05-01 10:12:34,completed,NL,Amsterdam,web,,4.99
ORD0002608,CUST00472,2025-11-05 21:46:05,completed,DE,Hannover,mobile_app,BLACKWEEK,0.0
ORD0002609,CUST00271,2026-04-17 07:55:37,completed,DE,Frankfurt,marketplace,,2.99
ORD0002610,CUST00314,2025-07-22 22:24:44,returned,DE,Munich,web,WELCOME10,2.99
ORD0002611,CUST00393,2026-02-11 16:46:20,completed,DE,Cologne,web,,0.0
