order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM00004813,ORD0002459,PROD0061,3,81.22,0.0
ITEM00004814,ORD0002459,PROD0073,2,273.15,0.0
ITEM00004815,ORD0002460,PROD0089,2,140.27,0.0
ITEM00004816,ORD0002461,PROD0068,1,233.23,11.66
ITEM00004817,ORD0002462,PROD0022,1,326.28,0.0
ITEM00004818,ORD0002462,PROD0004,1,234.81,0.0
ITEM00004819,ORD0002463,PROD0003,1,435.69,0.0
ITEM00004820,ORD0002463,PROD0116,1,204.46,0.0
ITEM00004821,ORD0002463,PROD0106,1,148.74,14.87
ITEM00004822,ORD0002463,PROD0009,1,104.1,0.0
ITEM00004823,ORD0002464,PROD0118,1,183.53,0.0
ITEM00004824,ORD0002465,PROD0037,1,198.87,0.0
ITEM00004825,ORD0002465,PROD0047,3,168.82,0.0
ITEM00004826,ORD0002466,PROD0042,3,459.6,0.0
ITEM00004827,ORD0002467,PROD0013,1,174.57,0.0
ITEM00004828,ORD0002467,PROD0027,1,272.85,0.0
ITEM00004829,ORD0002467,PROD0029,2,305.83,0.0
ITEM00004830,ORD0002467,PROD0085,2,122.84,12.28
ITEM00004831,ORD0002468,PROD0029,1,305.83,0.0
ITEM00004832,ORD0002468,PROD0102,1,224.77,33.72
ITEM00004833,ORD0002469,PROD0019,1,203.36,0.0
ITEM00004834,ORD0002470,PROD0074,1,210.71,0.0
ITEM00004835,ORD0002471,PROD0118,1,183.53,0.0
ITEM00004836,ORD0002471,PROD0077,1,216.83,43.37
ITEM00004837,ORD0002471,PROD0003,1,435.69,0.0
ITEM00004838,ORD0002472,PROD0096,1,219.71,32.96
ITEM00004839,ORD0002472,PROD0075,1,77.97,0.0
ITEM00004840,ORD0002472,PROD0119,1,205.59,0.0
ITEM00004841,ORD0002472,PROD0021,2,61.13,0.0
ITEM00004842,ORD0002473,PROD0082,1,329.56,0.0
ITEM00004843,ORD0002473,PROD0072,3,209.01,0.0
ITEM00004844,ORD0002473,PROD0107,2,438.59,0.0
ITEM00004845,ORD0002474,PROD0049,1,84.08,0.0
ITEM00004846,ORD0002475,PROD0038,1,349.24,0.0
ITEM00004847,ORD0002476,PROD0061,1,81.22,0.0
ITEM00004848,ORD0002477,PROD0067,2,145.83,0.0
ITEM00004849,ORD0002478,PROD0015,1,100.92,5.05
ITEM00004850,ORD0002479,PROD0024,1,156.18,0.0
ITEM00004851,ORD0002479,PROD0070,1,194.79,0.0
ITEM00004852,ORD0002480,PROD0015,1,100.92,0.0
ITEM00004853,ORD0002481,PROD0046,3,275.32,0.0
ITEM00004854,ORD0002481,PROD0056,1,416.06,41.61
ITEM00004855,ORD0002482,PROD0034,2,161.71,0.0
ITEM00004856,ORD0002483,PROD0075,1,77.97,0.0
ITEM00004857,ORD0002483,PROD0114,1,88.65,0.0
ITEM00004858,ORD0002483,PROD0022,2,326.28,0.0
ITEM00004859,ORD0002483,PROD0066,1,188.35,0.0
ITEM00004860,ORD0002484,PROD0016,2,317.54,31.75
ITEM00004861,ORD0002484,PROD0111,1,202.74,10.14
ITEM00004862,ORD0002485,PROD0029,1,305.83,0.0
ITEM00004863,ORD0002485,PROD0104,1,10.68,0.0
ITEM00004864,ORD0002486,PROD0043,1,236.52,0.0
ITEM00004865,ORD0002486,PROD0002,1,43.67,0.0
ITEM00004866,ORD0002486,PROD0109,3,343.77,0.0
ITEM00004867,ORD0002487,PROD0056,1,416.06,0.0
ITEM00004868,ORD0002487,PROD0061,1,81.22,4.06
ITEM00004869,ORD0002488,PROD0053,1,318.9,0.0
ITEM00004870,ORD0002489,PROD0052,2,141.65,0.0
ITEM00004871,ORD0002490,PROD0030,2,113.65,11.37
ITEM00004872,ORD0002490,PROD0020,1,297.84,29.78
ITEM00004873,ORD0002491,PROD0088,1,207.8,20.78
ITEM00004874,ORD0002492,PROD0025,1,272.57,0.0
ITEM00004875,ORD0002492,PROD0037,2,198.87,19.89
ITEM00004876,ORD0002492,PROD0010,1,207.41,0.0
ITEM00004877,ORD0002492,PROD0045,1,149.63,29.93
ITEM00004878,ORD0002492,PROD0111,1,202.74,30.41
ITEM00004879,ORD0002493,PROD0042,2,459.6,45.96
ITEM00004880,ORD0002494,PROD0082,1,329.56,0.0
ITEM00004881,ORD0002495,PROD0114,1,88.65,13.3
ITEM00004882,ORD0002495,PROD0014,1,153.26,0.0
ITEM00004883,ORD0002496,PROD0024,2,156.18,0.0
ITEM00004884,ORD0002496,PROD0072,1,209.01,0.0
ITEM00004885,ORD0002496,PROD0068,1,233.23,34.98
ITEM00004886,ORD0002497,PROD0098,1,182.51,9.13
ITEM00004887,ORD0002497,PROD0020,1,297.84,0.0
ITEM00004888,ORD0002497,PROD0076,1,393.93,0.0
ITEM00004889,ORD0002497,PROD0095,2,20.53,0.0
ITEM00004890,ORD0002498,PROD0089,3,140.27,0.0
ITEM00004891,ORD0002499,PROD0010,1,207.41,31.11
ITEM00004892,ORD0002500,PROD0031,1,90.06,0.0
ITEM00004893,ORD0002501,PROD0053,1,318.9,0.0
ITEM00004894,ORD0002501,PROD0117,1,140.52,0.0
ITEM00004895,ORD0002502,PROD0070,2,194.79,0.0
ITEM00004896,ORD0002502,PROD0043,2,236.52,94.61
ITEM00004897,ORD0002503,PROD0106,2,148.74,0.0
ITEM00004898,ORD0002504,PROD0103,2,63.04,12.61
ITEM00004899,ORD0002505,PROD0091,3,229.29,68.79
ITEM00004900,ORD0002506,PROD0017,1,47.74,0.0
ITEM00004901,ORD0002506,PROD0037,1,198.87,0.0
ITEM00004902,ORD0002506,PROD0071,1,258.29,0.0
ITEM00004903,ORD0002507,PROD0098,1,182.51,0.0
ITEM00004904,ORD0002507,PROD0025,1,272.57,0.0
ITEM00004905,ORD0002508,PROD0083,3,60.94,0.0
ITEM00004906,ORD0002508,PROD0029,2,305.83,0.0
ITEM00004907,ORD0002509,PROD0092,2,91.52,0.0
ITEM00004908,ORD0002509,PROD0064,1,415.75,0.0
ITEM00004909,ORD0002510,PROD0116,1,204.46,20.45
ITEM00004910,ORD0002510,PROD0022,1,326.28,0.0
ITEM00004911,ORD0002510,PROD0025,1,272.57,0.0
ITEM00004912,ORD0002511,PROD0076,1,393.93,59.09
ITEM00004913,ORD0002512,PROD0066,3,188.35,0.0
ITEM00004914,ORD0002512,PROD0105,1,350.67,0.0
ITEM00004915,ORD0002512,PROD0093,1,166.3,0.0
ITEM00004916,ORD0002513,PROD0106,1,148.74,22.31
ITEM00004917,ORD0002514,PROD0087,1,151.09,0.0
ITEM00004918,ORD0002515,PROD0028,1,273.37,0.0
ITEM00004919,ORD0002515,PROD0082,1,329.56,49.43
ITEM00004920,ORD0002516,PROD0081,3,119.17,0.0
ITEM00004921,ORD0002516,PROD0098,1,182.51,0.0
ITEM00004922,ORD0002517,PROD0049,1,84.08,8.41
ITEM00004923,ORD0002518,PROD0089,2,140.27,28.05
ITEM00004924,ORD0002519,PROD0035,3,80.56,0.0
ITEM00004925,ORD0002519,PROD0100,1,17.75,0.0
ITEM00004926,ORD0002520,PROD0105,1,350.67,0.0
ITEM00004927,ORD0002520,PROD0088,1,207.8,0.0
ITEM00004928,ORD0002520,PROD0015,1,100.92,0.0
ITEM00004929,ORD0002520,PROD0066,1,188.35,0.0
ITEM00004930,ORD0002521,PROD0079,1,184.66,0.0
ITEM00004931,ORD0002521,PROD0008,2,32.22,0.0
ITEM00004932,ORD0002521,PROD0111,1,202.74,0.0
ITEM00004933,ORD0002522,PROD0004,1,234.81,0.0
ITEM00004934,ORD0002522,PROD0118,1,183.53,9.18
ITEM00004935,ORD0002523,PROD0057,1,161.48,32.3
ITEM00004936,ORD0002523,PROD0090,1,171.39,0.0
ITEM00004937,ORD0002523,PROD0010,1,207.41,0.0
ITEM00004938,ORD0002523,PROD0083,3,60.94,36.56
ITEM00004939,ORD0002523,PROD0088,1,207.8,20.78
ITEM00004940,ORD0002524,PROD0041,1,291.08,0.0
ITEM00004941,ORD0002525,PROD0116,1,204.46,30.67
ITEM00004942,ORD0002525,PROD0039,1,280.24,0.0
ITEM00004943,ORD0002526,PROD0065,1,81.7,0.0
ITEM00004944,ORD0002527,PROD0005,1,281.9,42.28
ITEM00004945,ORD0002528,PROD0093,1,166.3,0.0
ITEM00004946,ORD0002529,PROD0012,2,33.64,0.0
ITEM00004947,ORD0002530,PROD0078,2,378.92,0.0
ITEM00004948,ORD0002530,PROD0089,1,140.27,0.0
ITEM00004949,ORD0002530,PROD0015,1,100.92,0.0
ITEM00004950,ORD0002530,PROD0087,1,151.09,0.0
ITEM00004951,ORD0002531,PROD0062,2,81.83,16.37
ITEM00004952,ORD0002531,PROD0089,1,140.27,28.05
ITEM00004953,ORD0002531,PROD0099,2,140.01,0.0
ITEM00004954,ORD0002531,PROD0039,1,280.24,0.0
ITEM00004955,ORD0002531,PROD0087,1,151.09,7.55
ITEM00004956,ORD0002532,PROD0026,1,17.79,0.89
ITEM00004957,ORD0002533,PROD0063,1,246.23,12.31
ITEM00004958,ORD0002534,PROD0007,2,123.36,0.0
ITEM00004959,ORD0002535,PROD0076,1,393.93,0.0
ITEM00004960,ORD0002535,PROD0021,1,61.13,0.0
ITEM00004961,ORD0002535,PROD0106,1,148.74,0.0
ITEM00004962,ORD0002536,PROD0104,1,10.68,1.6
ITEM00004963,ORD0002537,PROD0012,1,33.64,5.05
ITEM00004964,ORD0002537,PROD0084,3,312.59,0.0
ITEM00004965,ORD0002537,PROD0104,2,10.68,2.14
ITEM00004966,ORD0002537,PROD0023,1,136.09,13.61
ITEM00004967,ORD0002537,PROD0062,1,81.83,8.18
ITEM00004968,ORD0002538,PROD0092,2,91.52,18.3
ITEM00004969,ORD0002538,PROD0086,2,232.8,23.28
ITEM00004970,ORD0002538,PROD0023,1,136.09,0.0
ITEM00004971,ORD0002539,PROD0048,1,204.42,0.0
ITEM00004972,ORD0002539,PROD0106,3,148.74,0.0
ITEM00004973,ORD0002540,PROD0053,1,318.9,0.0
ITEM00004974,ORD0002541,PROD0028,2,273.37,0.0
ITEM00004975,ORD0002541,PROD0044,1,110.41,0.0
ITEM00004976,ORD0002541,PROD0113,3,286.04,0.0
ITEM00004977,ORD0002542,PROD0065,2,81.7,16.34
ITEM00004978,ORD0002542,PROD0037,1,198.87,9.94
ITEM00004979,ORD0002542,PROD0092,2,91.52,0.0
ITEM00004980,ORD0002542,PROD0059,1,49.15,0.0
ITEM00004981,ORD0002543,PROD0092,1,91.52,0.0
ITEM00004982,ORD0002544,PROD0020,1,297.84,0.0
ITEM00004983,ORD0002544,PROD0043,1,236.52,0.0
ITEM00004984,ORD0002545,PROD0075,3,77.97,11.7
ITEM00004985,ORD0002546,PROD0044,1,110.41,0.0
ITEM00004986,ORD0002546,PROD0088,1,207.8,0.0
ITEM00004987,ORD0002546,PROD0025,2,272.57,0.0
ITEM00004988,ORD0002546,PROD0075,1,77.97,0.0
ITEM00004989,ORD0002547,PROD0019,2,203.36,0.0
ITEM00004990,ORD0002548,PROD0027,1,272.85,0.0
ITEM00004991,ORD0002548,PROD0010,3,207.41,0.0
ITEM00004992,ORD0002548,PROD0004,1,234.81,0.0
ITEM00004993,ORD0002549,PROD0078,1,378.92,0.0
ITEM00004994,ORD0002549,PROD0058,2,118.75,0.0
ITEM00004995,ORD0002550,PROD0054,1,222.94,0.0
ITEM00004996,ORD0002551,PROD0102,1,224.77,22.48
ITEM00004997,ORD0002552,PROD0003,1,435.69,43.57
ITEM00004998,ORD0002553,PROD0035,1,80.56,0.0
ITEM00004999,ORD0002553,PROD0002,1,43.67,6.55
ITEM00005000,ORD0002553,PROD0088,1,207.8,10.39
ITEM00005001,ORD0002553,PROD0062,1,81.83,0.0
ITEM00005002,ORD0002554,PROD0119,2,205.59,0.0
ITEM00005003,ORD0002554,PROD0017,1,47.74,9.55
ITEM00005004,ORD0002555,PROD0018,3,241.0,0.0
ITEM00005005,ORD0002556,PROD0012,1,33.64,6.73
ITEM00005006,ORD0002557,PROD0071,1,258.29,0.0
ITEM00005007,ORD0002557,PROD0049,1,84.08,0.0
ITEM00005008,ORD0002557,PROD0004,1,234.81,0.0
ITEM00005009,ORD0002557,PROD0103,2,63.04,0.0
ITEM00005010,ORD0002558,PROD0063,1,246.23,0.0
ITEM00005011,ORD0002558,PROD0117,1,140.52,0.0
ITEM00005012,ORD0002559,PROD0093,1,166.3,0.0
ITEM00005013,ORD0002559,PROD0006,1,60.33,3.02
ITEM00005014,ORD0002559,PROD0014,1,153.26,0.0
ITEM00005015,ORD0002560,PROD0081,1,119.17,5.96
ITEM00005016,ORD0002561,PROD0075,1,77.97,3.9
ITEM00005017,ORD0002561,PROD0108,2,325.38,0.0
ITEM00005018,ORD0002562,PROD0113,1,286.04,0.0
ITEM00005019,ORD0002563,PROD0104,1,10.68,0.0
ITEM00005020,ORD0002564,PROD0082,1,329.56,0.0
ITEM00005021,ORD0002565,PROD0117,2,140.52,14.05
ITEM00005022,ORD0002565,PROD0007,1,123.36,18.5
ITEM00005023,ORD0002566,PROD0090,2,171.39,0.0
ITEM00005024,ORD0002567,PROD0073,1,273.15,0.0
ITEM00005025,ORD0002568,PROD0062,1,81.83,0.0
ITEM00005026,ORD0002568,PROD0026,1,17.79,0.0
ITEM00005027,ORD0002568,PROD0106,1,148.74,0.0
ITEM00005028,ORD0002568,PROD0084,1,312.59,0.0
ITEM00005029,ORD0002569,PROD0060,1,9.5,0.0
ITEM00005030,ORD0002570,PROD0081,2,119.17,0.0
ITEM00005031,ORD0002571,PROD0092,3,91.52,0.0
ITEM00005032,ORD0002571,PROD0083,2,60.94,12.19
ITEM00005033,ORD0002572,PROD0117,1,140.52,0.0
ITEM00005034,ORD0002573,PROD0012,2,33.64,13.46
ITEM00005035,ORD0002573,PROD0051,2,184.73,0.0
ITEM00005036,ORD0002573,PROD0017,2,47.74,4.77
ITEM00005037,ORD0002574,PROD0025,1,272.57,0.0
ITEM00005038,ORD0002574,PROD0004,2,234.81,0.0
ITEM00005039,ORD0002574,PROD0120,1,272.15,40.82
ITEM00005040,ORD0002575,PROD0118,1,183.53,0.0
ITEM00005041,ORD0002575,PROD0032,1,22.4,0.0
ITEM00005042,ORD0002575,PROD0037,1,198.87,0.0
ITEM00005043,ORD0002576,PROD0051,1,184.73,9.24
ITEM00005044,ORD0002577,PROD0020,1,297.84,0.0
ITEM00005045,ORD0002577,PROD0049,1,84.08,0.0
ITEM00005046,ORD0002578,PROD0033,2,184.37,0.0
ITEM00005047,ORD0002579,PROD0103,1,63.04,3.15
ITEM00005048,ORD0002580,PROD0059,1,49.15,0.0
ITEM00005049,ORD0002581,PROD0067,1,145.83,0.0
ITEM00005050,ORD0002581,PROD0039,1,280.24,0.0
ITEM00005051,ORD0002582,PROD0033,1,184.37,0.0
ITEM00005052,ORD0002583,PROD0063,1,246.23,24.62
ITEM00005053,ORD0002584,PROD0060,1,9.5,0.0
ITEM00005054,ORD0002584,PROD0111,1,202.74,0.0
ITEM00005055,ORD0002585,PROD0018,1,241.0,0.0
ITEM00005056,ORD0002585,PROD0114,1,88.65,0.0
ITEM00005057,ORD0002586,PROD0033,1,184.37,0.0
ITEM00005058,ORD0002586,PROD0002,2,43.67,17.47
ITEM00005059,ORD0002586,PROD0117,1,140.52,0.0
ITEM00005060,ORD0002586,PROD0068,1,233.23,0.0
ITEM00005061,ORD0002587,PROD0033,1,184.37,0.0
ITEM00005062,ORD0002587,PROD0042,1,459.6,0.0
ITEM00005063,ORD0002588,PROD0075,1,77.97,0.0
ITEM00005064,ORD0002589,PROD0070,2,194.79,19.48
ITEM00005065,ORD0002589,PROD0051,1,184.73,9.24
ITEM00005066,ORD0002590,PROD0022,1,326.28,0.0
ITEM00005067,ORD0002590,PROD0027,2,272.85,0.0
ITEM00005068,ORD0002590,PROD0112,1,178.9,0.0
ITEM00005069,ORD0002591,PROD0107,1,438.59,0.0
ITEM00005070,ORD0002591,PROD0106,2,148.74,0.0
ITEM00005071,ORD0002592,PROD0105,1,350.67,0.0
ITEM00005072,ORD0002592,PROD0070,1,194.79,0.0
ITEM00005073,ORD0002592,PROD0063,1,246.23,12.31
ITEM00005074,ORD0002592,PROD0083,1,60.94,9.14
ITEM00005075,ORD0002593,PROD0105,1,350.67,0.0
ITEM00005076,ORD0002593,PROD0078,1,378.92,0.0
ITEM00005077,ORD0002594,PROD0077,1,216.83,43.37
ITEM00005078,ORD0002594,PROD0086,2,232.8,46.56
ITEM00005079,ORD0002595,PROD0118,1,183.53,9.18
ITEM00005080,ORD0002595,PROD0066,1,188.35,0.0
ITEM00005081,ORD0002596,PROD0062,1,81.83,0.0
ITEM00005082,ORD0002596,PROD0035,1,80.56,8.06
ITEM00005083,ORD0002597,PROD0003,2,435.69,0.0
ITEM00005084,ORD0002598,PROD0058,2,118.75,0.0
ITEM00005085,ORD0002598,PROD0042,1,459.6,45.96
ITEM00005086,ORD0002598,PROD0088,1,207.8,0.0
ITEM00005087,ORD0002598,PROD0019,1,203.36,0.0
ITEM00005088,ORD0002598,PROD0085,1,122.84,0.0
ITEM00005089,ORD0002599,PROD0035,1,80.56,0.0
ITEM00005090,ORD0002599,PROD0091,1,229.29,11.46
ITEM00005091,ORD0002599,PROD0024,1,156.18,0.0
ITEM00005092,ORD0002600,PROD0080,2,178.73,35.75
ITEM00005093,ORD0002601,PROD0088,1,207.8,0.0
ITEM00005094,ORD0002601,PROD0069,1,227.31,34.1
ITEM00005095,ORD0002601,PROD0028,1,273.37,13.67
ITEM00005096,ORD0002601,PROD0043,1,236.52,0.0
ITEM00005097,ORD0002602,PROD0087,1,151.09,0.0
ITEM00005098,ORD0002603,PROD0120,1,272.15,0.0
ITEM00005099,ORD0002603,PROD0065,1,81.7,4.08
ITEM00005100,ORD0002603,PROD0109,1,343.77,0.0
ITEM00005101,ORD0002604,PROD0022,1,326.28,32.63
ITEM00005102,ORD0002604,PROD0085,1,122.84,0.0
ITEM00005103,ORD0002605,PROD0018,1,241.0,0.0
ITEM00005104,ORD0002605,PROD0075,1,77.97,0.0
ITEM00005105,ORD0002606,PROD0078,2,378.92,0.0
ITEM00005106,ORD0002607,PROD0021,1,61.13,9.17
ITEM00005107,ORD0002607,PROD0023,1,136.09,0.0
ITEM00005108,ORD0002608,PROD0090,2,171.39,0.0
ITEM00005109,ORD0002609,PROD0054,1,222.94,0.0
ITEM00005110,ORD0002610,PROD0095,1,20.53,3.08
ITEM00005111,ORD0002611,PROD0054,1,222.94,0.0
ITEM00005112,ORD0002611,PROD0082,1,329.56,32.96
ITEM00005113,ORD0002611,PROD0041,1,291.08,0.0
ITEM00005114,ORD0002612,PROD0103,1,63.04,0.0
ITEM00005115,ORD0002612,PROD0069,1,227.31,0.0
ITEM00005116,ORD0002613,PROD0005,1,281.9,0.0
ITEM00005117,ORD0002614,PROD0042,1,459.6,0.0
ITEM00005118,ORD0002614,PROD0075,1,77.97,15.59
ITEM00005119,ORD0002614,PROD0092,1,91.52,0.0
ITEM00005120,ORD0002614,PROD0023,2,136.09,0.0
ITEM00005121,ORD0002614,PROD0026,1,17.79,0.0
ITEM00005122,ORD0002615,PROD0018,1,241.0,0.0
ITEM00005123,ORD0002616,PROD0030,1,113.65,0.0
ITEM00005124,ORD0002616,PROD0107,1,438.59,0.0
ITEM00005125,ORD0002617,PROD0104,1,10.68,1.6
ITEM00005126,ORD0002618,PROD0045,2,149.63,0.0
ITEM00005127,ORD0002619,PROD0114,1,88.65,8.87
ITEM00005128,ORD0002620,PROD0115,2,331.12,99.34
ITEM00005129,ORD0002620,PROD0031,3,90.06,54.04
ITEM00005130,ORD0002620,PROD0006,1,60.33,0.0
ITEM00005131,ORD0002621,PROD0048,1,204.42,10.22
ITEM00005132,ORD0002622,PROD0072,1,209.01,0.0
ITEM00005133,ORD0002622,PROD0034,1,161.71,0.0
ITEM00005134,ORD0002622,PROD0114,1,88.65,0.0
ITEM00005135,ORD0002623,PROD0095,1,20.53,0.0
ITEM00005136,ORD0002623,PROD0017,1,47.74,0.0
ITEM00005137,ORD0002624,PROD0101,1,167.62,0.0
ITEM00005138,ORD0002625,PROD0021,1,61.13,0.0
ITEM00005139,ORD0002625,PROD0026,1,17.79,0.0
ITEM00005140,ORD0002626,PROD0049,1,84.08,0.0
ITEM00005141,ORD0002626,PROD0098,1,182.51,18.25
ITEM00005142,ORD0002626,PROD0031,2,90.06,36.02
ITEM00005143,ORD0002627,PROD0098,1,182.51,9.13
ITEM00005144,ORD0002627,PROD0016,1,317.54,47.63
ITEM00005145,ORD0002627,PROD0035,1,80.56,0.0
ITEM00005146,ORD0002628,PROD0068,2,233.23,0.0
ITEM00005147,ORD0002629,PROD0030,1,113.65,0.0
ITEM00005148,ORD0002630,PROD0008,2,32.22,0.0
ITEM00005149,ORD0002631,PROD0001,1,12.07,0.0
ITEM00005150,ORD0002631,PROD0083,1,60.94,9.14
ITEM00005151,ORD0002632,PROD0100,1,17.75,0.0
ITEM00005152,ORD0002632,PROD0026,2,17.79,0.0
ITEM00005153,ORD0002632,PROD0055,1,228.6,0.0
ITEM00005154,ORD0002632,PROD0024,2,156.18,0.0
ITEM00005155,ORD0002633,PROD0021,2,61.13,12.23
ITEM00005156,ORD0002634,PROD0019,1,203.36,0.0
ITEM00005157,ORD0002635,PROD0020,2,297.84,0.0
ITEM00005158,ORD0002635,PROD0033,1,184.37,0.0
ITEM00005159,ORD0002636,PROD0079,1,184.66,0.0
ITEM00005160,ORD0002637,PROD0075,2,77.97,0.0
ITEM00005161,ORD0002637,PROD0047,2,168.82,50.65
ITEM00005162,ORD0002638,PROD0104,2,10.68,0.0
ITEM00005163,ORD0002639,PROD0105,1,350.67,35.07
ITEM00005164,ORD0002640,PROD0049,1,84.08,4.2
ITEM00005165,ORD0002640,PROD0112,1,178.9,0.0
ITEM00005166,ORD0002640,PROD0047,1,168.82,16.88
ITEM00005167,ORD0002640,PROD0006,2,60.33,0.0
ITEM00005168,ORD0002641,PROD0086,1,232.8,11.64
ITEM00005169,ORD0002642,PROD0101,2,167.62,33.52
ITEM00005170,ORD0002642,PROD0083,2,60.94,6.09
ITEM00005171,ORD0002643,PROD0026,3,17.79,0.0
ITEM00005172,ORD0002644,PROD0115,2,331.12,66.22
ITEM00005173,ORD0002644,PROD0108,1,325.38,0.0
ITEM00005174,ORD0002645,PROD0117,2,140.52,0.0
ITEM00005175,ORD0002646,PROD0060,1,9.5,0.0
ITEM00005176,ORD0002647,PROD0059,1,49.15,2.46
ITEM00005177,ORD0002647,PROD0068,1,233.23,0.0
ITEM00005178,ORD0002647,PROD0011,1,132.39,13.24
ITEM00005179,ORD0002648,PROD0092,1,91.52,0.0
ITEM00005180,ORD0002648,PROD0076,1,393.93,0.0
ITEM00005181,ORD0002649,PROD0023,1,136.09,0.0
ITEM00005182,ORD0002649,PROD0004,3,234.81,0.0
ITEM00005183,ORD0002649,PROD0037,2,198.87,0.0
ITEM00005184,ORD0002649,PROD0073,1,273.15,0.0
ITEM00005185,ORD0002650,PROD0059,1,49.15,0.0
ITEM00005186,ORD0002650,PROD0071,1,258.29,0.0
ITEM00005187,ORD0002651,PROD0045,1,149.63,0.0
ITEM00005188,ORD0002652,PROD0011,2,132.39,0.0
ITEM00005189,ORD0002653,PROD0110,1,90.59,0.0
ITEM00005190,ORD0002654,PROD0019,1,203.36,0.0
ITEM00005191,ORD0002655,PROD0102,1,224.77,0.0
ITEM00005192,ORD0002656,PROD0074,2,210.71,42.14
ITEM00005193,ORD0002656,PROD0031,1,90.06,0.0
ITEM00005194,ORD0002657,PROD0091,3,229.29,0.0
ITEM00005195,ORD0002657,PROD0015,1,100.92,10.09
ITEM00005196,ORD0002658,PROD0025,1,272.57,0.0
ITEM00005197,ORD0002659,PROD0115,1,331.12,0.0
ITEM00005198,ORD0002659,PROD0036,1,11.63,1.74
ITEM00005199,ORD0002659,PROD0071,1,258.29,0.0
ITEM00005200,ORD0002660,PROD0050,1,30.13,0.0
ITEM00005201,ORD0002661,PROD0114,1,88.65,4.43
ITEM00005202,ORD0002661,PROD0029,3,305.83,0.0
ITEM00005203,ORD0002662,PROD0118,1,183.53,18.35
ITEM00005204,ORD0002663,PROD0012,2,33.64,0.0
ITEM00005205,ORD0002664,PROD0003,1,435.69,43.57
ITEM00005206,ORD0002664,PROD0100,1,17.75,1.78
ITEM00005207,ORD0002664,PROD0068,1,233.23,46.65
ITEM00005208,ORD0002665,PROD0005,1,281.9,42.28
ITEM00005209,ORD0002666,PROD0005,3,281.9,169.14
ITEM00005210,ORD0002666,PROD0045,2,149.63,44.89
ITEM00005211,ORD0002667,PROD0024,1,156.18,7.81
ITEM00005212,ORD0002668,PROD0069,1,227.31,0.0
ITEM00005213,ORD0002668,PROD0027,1,272.85,0.0
ITEM00005214,ORD0002669,PROD0086,1,232.8,0.0
ITEM00005215,ORD0002669,PROD0102,1,224.77,0.0
ITEM00005216,ORD0002670,PROD0069,1,227.31,0.0
ITEM00005217,ORD0002671,PROD0048,2,204.42,20.44
ITEM00005218,ORD0002672,PROD0001,1,12.07,0.0
ITEM00005219,ORD0002673,PROD0111,1,202.74,0.0
ITEM00005220,ORD0002674,PROD0102,1,224.77,0.0
ITEM00005221,ORD0002674,PROD0046,1,275.32,0.0
ITEM00005222,ORD0002675,PROD0092,1,91.52,0.0
ITEM00005223,ORD0002675,PROD0010,3,207.41,0.0
ITEM00005224,ORD0002675,PROD0056,2,416.06,0.0
ITEM00005225,ORD0002675,PROD0083,1,60.94,0.0
ITEM00005226,ORD0002676,PROD0046,1,275.32,41.3
ITEM00005227,ORD0002676,PROD0093,1,166.3,0.0
ITEM00005228,ORD0002676,PROD0043,1,236.52,0.0
ITEM00005229,ORD0002677,PROD0009,1,104.1,0.0
ITEM00005230,ORD0002677,PROD0069,1,227.31,0.0
ITEM00005231,ORD0002677,PROD0006,2,60.33,0.0
ITEM00005232,ORD0002678,PROD0057,1,161.48,8.07
ITEM00005233,ORD0002678,PROD0044,1,110.41,0.0
ITEM00005234,ORD0002679,PROD0063,1,246.23,12.31
ITEM00005235,ORD0002680,PROD0095,2,20.53,6.16
ITEM00005236,ORD0002680,PROD0001,1,12.07,0.0
ITEM00005237,ORD0002681,PROD0071,1,258.29,0.0
ITEM00005238,ORD0002682,PROD0025,2,272.57,0.0
ITEM00005239,ORD0002682,PROD0068,1,233.23,46.65
ITEM00005240,ORD0002683,PROD0102,3,224.77,0.0
ITEM00005241,ORD0002683,PROD0043,1,236.52,35.48
ITEM00005242,ORD0002684,PROD0090,1,171.39,25.71
ITEM00005243,ORD0002684,PROD0064,1,415.75,0.0
ITEM00005244,ORD0002685,PROD0083,1,60.94,0.0
ITEM00005245,ORD0002685,PROD0096,1,219.71,0.0
ITEM00005246,ORD0002686,PROD0118,1,183.53,18.35
ITEM00005247,ORD0002686,PROD0040,1,387.81,0.0
ITEM00005248,ORD0002687,PROD0096,1,219.71,10.99
ITEM00005249,ORD0002688,PROD0024,3,156.18,0.0
ITEM00005250,ORD0002689,PROD0066,2,188.35,18.84
ITEM00005251,ORD0002689,PROD0113,1,286.04,0.0
ITEM00005252,ORD0002690,PROD0008,1,32.22,0.0
ITEM00005253,ORD0002690,PROD0098,2,182.51,0.0
ITEM00005254,ORD0002691,PROD0053,1,318.9,15.95
ITEM00005255,ORD0002692,PROD0018,1,241.0,36.15
ITEM00005256,ORD0002693,PROD0054,2,222.94,0.0
ITEM00005257,ORD0002693,PROD0105,1,350.67,0.0
ITEM00005258,ORD0002693,PROD0046,1,275.32,41.3
ITEM00005259,ORD0002694,PROD0066,3,188.35,0.0
ITEM00005260,ORD0002694,PROD0097,1,353.03,0.0
ITEM00005261,ORD0002695,PROD0064,1,415.75,0.0
ITEM00005262,ORD0002695,PROD0111,1,202.74,0.0
